"TeamID","TeamName","ConfAbbrev","ConfFullName","CoachName","TotalCoachYears","CurrCoachYears","Seed","Wins","WinsOT","Losses","LossesOT","HomeWins","HomeLosses","AwayWins","AwayLosses","NeutralWins","NeutralLosses","NeutralWinsPct","NeutralLossesPct","AvgScore","AvgFGM","AvgFGA","AvgFGM2","AvgFGA2","AvgFGM3","AvgFGA3","AvgFTM","AvgFTA","AvgOR","AvgDR","AvgAst","AvgTO","AvgStl","AvgBlk","AvgPF"
1101,"Abilene Chr","southland","Southland Conference","joe_golding",2,2,20,7,0,21,0,4,14,1,6,2,1,0.285714285714286,0.0476190476190476,61,21.4285714285714,52.9285714285714,14.1785714285714,33.75,7.25,19.1785714285714,10.8928571428571,14.9642857142857,8.25,19.6428571428571,11.8571428571429,12.8214285714286,5.92857142857143,1.17857142857143,20.6071428571429
1102,"Air Force","mwc","Mountain West Conference","dave_pilipovich",4,4,20,12,1,17,0,9,11,1,5,2,1,0.166666666666667,0.0588235294117647,64.7241379310345,23.6206896551724,50.7586206896552,16.448275862069,30.5172413793103,7.17241379310345,20.2413793103448,10.3103448275862,15.6551724137931,8.79310344827586,20.7931034482759,14.8965517241379,11.7241379310345,6.31034482758621,1.96551724137931,17.8275862068966
1103,"Akron","mac","Mid-American Conference","keith_dambrot",13,11,20,20,0,14,1,14,9,2,3,4,2,0.2,0.142857142857143,67.3529411764706,23.1470588235294,56.3529411764706,13.7352941176471,29.4117647058824,9.41176470588235,26.9411764705882,11.6470588235294,17.6470588235294,11.9705882352941,23.9411764705882,12.4117647058824,12.1764705882353,6.26470588235294,4.47058823529412,18.8529411764706
1104,"Alabama","sec","Southeastern Conference","anthony_grant",9,6,20,17,0,14,2,12,7,4,5,1,2,0.0588235294117647,0.142857142857143,66.6451612903226,22.0322580645161,50.258064516129,15.4516129032258,29.7741935483871,6.58064516129032,20.4838709677419,16,22.1612903225806,9.51612903225806,23.0967741935484,10.3548387096774,12.0967741935484,6.29032258064516,3.61290322580645,19.2903225806452
1105,"Alabama A&M","swac","Southwest Athletic Conference","willie_hayes",4,4,20,8,0,20,1,3,12,5,7,0,1,0,0.05,61.2857142857143,20.6785714285714,52.6428571428571,14.9285714285714,32.8571428571429,5.75,19.7857142857143,14.1785714285714,21.8928571428571,12.4285714285714,21.5,12.0357142857143,14.1428571428571,5.64285714285714,2.35714285714286,19.75
1106,"Alabama St","swac","Southwest Athletic Conference","lewis_jackson",10,10,20,17,1,10,0,7,5,8,3,2,2,0.117647058823529,0.2,70.7037037037037,25.7777777777778,59.3703703703704,20.0740740740741,43.2592592592593,5.7037037037037,16.1111111111111,13.4444444444444,20.5555555555556,13.3333333333333,25.9259259259259,13.4074074074074,13.7037037037037,6.07407407407407,4.18518518518519,18
1107,"Albany NY","aec","America East Conference","will_brown",14,14,14,24,0,8,1,12,5,12,3,0,0,0,0,65.5,22.0625,50.15625,15.90625,33.0625,6.15625,17.09375,15.21875,20,10,23.625,10.4375,11.6875,5.65625,1.625,16.5
1108,"Alcorn St","swac","Southwest Athletic Conference","luther_riley",4,4,20,5,0,25,0,3,15,1,6,1,4,0.2,0.16,63.3666666666667,22.2,57.2333333333333,17.3333333333333,40.1,4.86666666666667,17.1333333333333,14.1,21.4666666666667,11.3,20.6,8.7,11.6666666666667,5.86666666666667,2.7,17.9666666666667
1110,"American Univ","patriot","Patriot League","mike_brennan",2,2,20,17,2,16,1,8,13,7,3,2,0,0.117647058823529,0,58.7272727272727,20.6969696969697,44.8181818181818,14.2424242424242,27.5151515151515,6.45454545454545,17.3030303030303,10.8787878787879,15.4242424242424,5.6969696969697,19.3939393939394,12.3636363636364,11.2121212121212,5.93939393939394,2.54545454545455,14.6666666666667
1111,"Appalachian St","sun_belt","Sun Belt Conference","jim_fox",1,1,20,12,0,17,0,7,12,5,5,0,0,0,0,63.4827586206897,21.9655172413793,55.2413793103448,15.551724137931,34.9655172413793,6.41379310344828,20.2758620689655,13.1379310344828,18.551724137931,11.3793103448276,23.448275862069,10.9655172413793,13.7241379310345,4.20689655172414,2.10344827586207,19
1112,"Arizona","pac_twelve","Pacific-12 Conference","sean_miller",11,6,2,31,1,3,0,17,3,8,0,6,0,0.193548387096774,0,76.4411764705882,26.7058823529412,54.5588235294118,21.6470588235294,40.5,5.05882352941176,14.0588235294118,17.9705882352941,25.7058823529412,10.8235294117647,26.4117647058824,14.2058823529412,11.2058823529412,7.17647058823529,3.58823529411765,17.9117647058824
1113,"Arizona St","pac_twelve","Pacific-12 Conference","herb_sendek",22,9,20,17,0,15,2,15,9,2,3,0,3,0,0.2,69.4375,23.625,53.15625,16.8125,33.59375,6.8125,19.5625,15.375,23,10.71875,23.875,12.9375,13.875,5.90625,2.28125,18.9375
1114,"Ark Little Rock","sun_belt","Sun Belt Conference","steve_shields",12,12,20,12,1,18,4,8,9,3,7,1,2,0.0833333333333333,0.111111111111111,68.9666666666667,23.7333333333333,57.1333333333333,16.8,36.7333333333333,6.93333333333333,20.4,14.5666666666667,20.5333333333333,10.4666666666667,23.5666666666667,12.1,10.4666666666667,5.7,2.63333333333333,19.1
1115,"Ark Pine Bluff","swac","Southwest Athletic Conference","george_ivory",7,7,20,12,1,20,0,5,13,5,4,2,3,0.166666666666667,0.15,59.75,20.5,51.1875,14.15625,32.09375,6.34375,19.09375,12.40625,18.25,10.15625,18.78125,10.09375,15.28125,8.84375,3.375,19.46875
1116,"Arkansas","sec","Southeastern Conference","mike_anderson",13,4,5,26,1,8,1,17,5,7,2,2,1,0.0769230769230769,0.125,78.0294117647059,27.4117647058824,61.2647058823529,20.7352941176471,42.2058823529412,6.67647058823529,19.0588235294118,16.5294117647059,22.8235294117647,13,22.7647058823529,16.1470588235294,11.7352941176471,7.76470588235294,4.76470588235294,18.9705882352941
1117,"Arkansas St","sun_belt","Sun Belt Conference","john_brady",23,7,20,10,2,18,0,4,9,6,9,0,0,0,0,63.3571428571429,22.5,55.8214285714286,16.9285714285714,38.4285714285714,5.57142857142857,17.3928571428571,12.7857142857143,18.3928571428571,10.7857142857143,24.6071428571429,10.75,13.5,5.17857142857143,3.03571428571429,17.2142857142857
1119,"Army","patriot","Patriot League","zach_spiker",6,6,20,14,3,15,0,6,8,7,7,1,0,0.0714285714285714,0,71.4137931034483,25.6206896551724,58.5862068965517,18.2758620689655,35.7931034482759,7.3448275862069,22.7931034482759,12.8275862068966,18.7586206896552,10.551724137931,23.6206896551724,14.1379310344828,13.3448275862069,6.13793103448276,3.55172413793103,20.6896551724138
1120,"Auburn","sec","Southeastern Conference","bruce_pearl",11,1,20,14,2,20,0,8,10,2,8,4,2,0.285714285714286,0.1,67.5294117647059,21.4411764705882,53.3823529411765,14.1764705882353,32.6470588235294,7.26470588235294,20.7352941176471,17.3823529411765,26.0588235294118,10.0294117647059,21.1764705882353,10.4705882352941,12.9117647058824,6.70588235294118,2.5,20.4411764705882
1122,"Austin Peay","ovc","Ohio Valley Conference","dave_loos",25,25,20,6,0,22,0,4,14,1,7,1,1,0.166666666666667,0.0454545454545455,64.0357142857143,21.9642857142857,55.0714285714286,16.9642857142857,38.4285714285714,5,16.6428571428571,15.1071428571429,22.8928571428571,11.8928571428571,22.0357142857143,11.8214285714286,14.1785714285714,6.32142857142857,3.82142857142857,17.5714285714286
1123,"Ball St","mac","Mid-American Conference","james_whitford",2,2,20,6,1,23,3,5,14,1,9,0,0,0,0,64.1379310344828,21.7586206896552,52.3793103448276,14.0689655172414,29.4827586206897,7.68965517241379,22.8965517241379,12.9310344827586,18.551724137931,10.0689655172414,22.2068965517241,12.3103448275862,14.0689655172414,5.17241379310345,2.3448275862069,19.3448275862069
1124,"Baylor","big_twelve","Big 12 Conference","scott_drew",13,12,3,23,1,9,1,15,5,6,2,2,2,0.0869565217391304,0.222222222222222,69.125,23.9375,55.15625,16.9375,36.84375,7,18.3125,14.25,21.375,14.5,24.03125,14.40625,12.375,8.03125,3.84375,16.71875
1125,"Belmont","ovc","Ohio Valley Conference","rick_byrd",16,16,15,21,0,10,0,11,8,7,2,3,0,0.142857142857143,0,73.7741935483871,25.7741935483871,54.3548387096774,15.9032258064516,28.2903225806452,9.87096774193548,26.0645161290323,12.3548387096774,17.9032258064516,9.32258064516129,23.9677419354839,15.1935483870968,13.741935483871,6.35483870967742,1.96774193548387,16.4516129032258
1126,"Bethune-Cookman","meac","Mid-Eastern Athletic Conference","gravelle_craig",4,4,20,9,0,21,0,4,11,4,8,1,2,0.111111111111111,0.0952380952380952,57.0333333333333,19.1,48.7666666666667,14.2333333333333,32.0666666666667,4.86666666666667,16.7,13.9666666666667,19.6666666666667,11.3333333333333,20.7666666666667,7.83333333333333,13.7333333333333,5.26666666666667,2.56666666666667,19.5333333333333
1127,"Binghamton","aec","America East Conference","tommy_dempsey",10,3,20,5,0,25,1,4,15,1,8,0,2,0,0.08,57.0333333333333,19.4666666666667,49.3666666666667,14.3666666666667,32.7,5.1,16.6666666666667,13,19.6666666666667,8.86666666666667,21.7666666666667,8.4,13.7666666666667,5.5,2.43333333333333,18
1129,"Boise St","mwc","Mountain West Conference","leon_rice",5,5,11,23,3,8,1,11,5,8,1,4,2,0.173913043478261,0.25,69.8709677419355,24.1935483870968,53.3548387096774,15.4838709677419,31.0967741935484,8.70967741935484,22.258064516129,12.7741935483871,17.5483870967742,8.51612903225806,24.0322580645161,11.7096774193548,10.2258064516129,5.96774193548387,2.32258064516129,17.2258064516129
