"TeamID","TeamName","ConfAbbrev","ConfFullName","CoachName","TotalCoachYears","CurrCoachYears","Seed","Wins","WinsOT","Losses","LossesOT","HomeWins","HomeLosses","AwayWins","AwayLosses","NeutralWins","NeutralLosses","NeutralWinsPct","NeutralLossesPct","AvgScore","AvgFGM","AvgFGA","AvgFGM2","AvgFGA2","AvgFGM3","AvgFGA3","AvgFTM","AvgFTA","AvgOR","AvgDR","AvgAst","AvgTO","AvgStl","AvgBlk","AvgPF"
1101,"Abilene Chr","southland","Southland Conference","joe_golding",1,1,20,2,0,19,2,2,14,0,5,0,0,0,0,63.1428571428571,20.3333333333333,50.1428571428571,13.6666666666667,32.2857142857143,6.66666666666667,17.8571428571429,15.8095238095238,21.1904761904762,8,20.3333333333333,10,15,5.76190476190476,1.47619047619048,21.5714285714286
1102,"Air Force","mwc","Mountain West Conference","dave_pilipovich",3,3,20,10,1,18,1,6,8,3,9,1,1,0.1,0.0555555555555556,64.5714285714286,22.0714285714286,51.8214285714286,14.9285714285714,30.1071428571429,7.14285714285714,21.7142857142857,13.2857142857143,19.25,8.71428571428571,22.8571428571429,13.3928571428571,13.4642857142857,5.28571428571429,2.96428571428571,18.8928571428571
1103,"Akron","mac","Mid-American Conference","keith_dambrot",12,10,20,21,1,12,1,13,7,6,2,2,3,0.0952380952380952,0.25,67.9090909090909,23.5454545454545,54.5151515151515,16.4545454545455,34.1212121212121,7.09090909090909,20.3939393939394,13.7272727272727,22.2121212121212,12.3030303030303,22.6666666666667,11.1515151515152,13.2121212121212,6.60606060606061,4.21212121212121,17.8181818181818
1104,"Alabama","sec","Southeastern Conference","anthony_grant",8,5,20,12,0,19,1,12,11,0,4,0,4,0,0.210526315789474,66.7096774193548,22.7096774193548,51.8064516129032,16.9677419354839,34.5483870967742,5.74193548387097,17.258064516129,15.5483870967742,22.7741935483871,9.90322580645161,22.5806451612903,10.7741935483871,11.8387096774194,6.74193548387097,4.2258064516129,19.1612903225806
1105,"Alabama A&M","swac","Southwest Athletic Conference","willie_hayes",3,3,20,12,1,16,2,6,11,5,4,1,1,0.0833333333333333,0.0625,63.8214285714286,21.5357142857143,53.1071428571429,15.4285714285714,34.2142857142857,6.10714285714286,18.8928571428571,14.6428571428571,22.0714285714286,9.82142857142857,23.8214285714286,12.5357142857143,13.25,6.03571428571429,4.07142857142857,21.9642857142857
1106,"Alabama St","swac","Southwest Athletic Conference","lewis_jackson",9,9,20,16,3,12,1,10,9,5,1,1,2,0.0625,0.166666666666667,69.8928571428571,24.1428571428571,58.2142857142857,18.8214285714286,39.3928571428571,5.32142857142857,18.8214285714286,16.2857142857143,23.8214285714286,13,22.2142857142857,12.0714285714286,12.1071428571429,6.67857142857143,3.53571428571429,18.4285714285714
1107,"Albany NY","aec","America East Conference","will_brown",13,13,16,18,1,14,1,11,11,7,3,0,0,0,0,66.03125,22.4375,51.09375,17.53125,37.625,4.90625,13.46875,16.25,21.71875,10.34375,24.21875,11.0625,12.625,5.53125,3.0625,17.25
1108,"Alcorn St","swac","Southwest Athletic Conference","luther_riley",3,3,20,9,1,19,3,6,13,3,3,0,3,0,0.157894736842105,61.9285714285714,21.5714285714286,52.6071428571429,17.1428571428571,37.8928571428571,4.42857142857143,14.7142857142857,14.3571428571429,21.7857142857143,9.60714285714286,20.7142857142857,8.92857142857143,11.6071428571429,5.42857142857143,3.71428571428571,18.8928571428571
1110,"American Univ","patriot","Patriot League","mike_brennan",1,1,15,20,1,12,0,11,9,9,3,0,0,0,0,63.9375,23.03125,46.5625,16.6875,29.96875,6.34375,16.59375,11.53125,16.25,7.125,22.9375,15.125,13.96875,6.03125,3.4375,17.21875
1111,"Appalachian St","southern","Southern Conference","jason_capel",4,4,20,5,0,21,2,3,13,2,7,0,1,0,0.0476190476190476,64.1538461538462,22.4230769230769,56,17.7692307692308,40.1538461538462,4.65384615384615,15.8461538461538,14.6538461538462,23.0384615384615,12.8076923076923,22.1153846153846,9.80769230769231,12.5769230769231,6,2.57692307692308,20.2307692307692
1112,"Arizona","pac_twelve","Pacific-12 Conference","sean_miller",10,5,1,30,1,4,1,18,3,8,0,4,1,0.133333333333333,0.25,73.0588235294118,26.2352941176471,56,20.9411764705882,41.1470588235294,5.29411764705882,14.8529411764706,15.2941176470588,23.3529411764706,12.5882352941176,26.2941176470588,15.0882352941176,10.4411764705882,5.88235294117647,4.23529411764706,16.4411764705882
1113,"Arizona St","pac_twelve","Pacific-12 Conference","herb_sendek",21,8,10,21,3,11,1,16,7,4,1,1,3,0.0476190476190476,0.272727272727273,75.03125,25.28125,56.125,17.15625,35.09375,8.125,21.03125,16.34375,23.5625,8.4375,27.1875,14.1875,11.46875,5.15625,5.65625,19.28125
1114,"Ark Little Rock","sun_belt","Sun Belt Conference","steve_shields",11,11,20,13,2,17,2,5,9,6,6,2,2,0.153846153846154,0.117647058823529,70.3333333333333,23.9333333333333,57.2666666666667,19.1,41.7333333333333,4.83333333333333,15.5333333333333,17.6333333333333,23.7666666666667,11.3666666666667,25.0333333333333,11.2,13.4,5.76666666666667,3.8,21.9
1115,"Ark Pine Bluff","swac","Southwest Athletic Conference","george_ivory",6,6,20,11,0,18,0,6,12,5,3,0,3,0,0.166666666666667,62.8965517241379,21.3448275862069,52.0689655172414,15.1379310344828,33.8620689655172,6.20689655172414,18.2068965517241,14,21.3793103448276,10.1034482758621,20.4137931034483,11.4827586206897,15.0689655172414,9.48275862068965,2.13793103448276,19.4827586206897
1116,"Arkansas","sec","Southeastern Conference","mike_anderson",12,3,20,21,2,11,2,16,6,3,2,2,3,0.0952380952380952,0.272727272727273,80.25,27.21875,61.3125,19.6875,40.78125,7.53125,20.53125,18.28125,25.21875,11.71875,23.875,15.375,11.6875,8.625,5.59375,20.90625
1117,"Arkansas St","sun_belt","Sun Belt Conference","john_brady",22,6,20,17,1,13,2,9,8,7,4,1,1,0.0588235294117647,0.0769230769230769,75.8666666666667,24.9,56.1666666666667,16,33.1,8.9,23.0666666666667,17.1666666666667,23.8,9.36666666666667,25.1,13.3666666666667,12.5333333333333,6.7,2.83333333333333,18.1
1119,"Army","patriot","Patriot League","zach_spiker",5,5,20,14,0,16,2,6,8,7,7,1,1,0.0714285714285714,0.0625,72.5333333333333,25.9,58.0333333333333,18.3666666666667,35.7333333333333,7.53333333333333,22.3,13.2,18.9,11.2666666666667,22,14.1,13,5.93333333333333,4.23333333333333,18.3
1120,"Auburn","sec","Southeastern Conference","tony_barbee",8,4,20,14,0,16,0,12,8,2,6,0,2,0,0.125,71.4666666666667,24.1,55.2,18.3666666666667,36.7333333333333,5.73333333333333,18.4666666666667,17.5333333333333,24.3333333333333,11,23.0666666666667,11.6333333333333,12.1,6.1,4.46666666666667,21.5
1122,"Austin Peay","ovc","Ohio Valley Conference","dave_loos",24,24,20,10,0,18,2,6,11,3,6,1,1,0.1,0.0555555555555556,75.3571428571429,26.1071428571429,54.4285714285714,21.0714285714286,39.3928571428571,5.03571428571429,15.0357142857143,18.1071428571429,26.8571428571429,9.85714285714286,22.6071428571429,14.1785714285714,15.5357142857143,6.82142857142857,5.28571428571429,17.5
1123,"Ball St","mac","Mid-American Conference","james_whitford",1,1,20,3,0,25,3,3,16,0,9,0,0,0,0,64.2857142857143,21.2857142857143,52.5357142857143,14.8571428571429,32.1071428571429,6.42857142857143,20.4285714285714,15.2857142857143,22.3571428571429,12.1071428571429,23.6785714285714,12.2142857142857,17.1071428571429,4.5,2.25,20.9642857142857
1124,"Baylor","big_twelve","Big 12 Conference","scott_drew",12,11,6,22,3,11,0,12,5,4,4,6,2,0.272727272727273,0.181818181818182,73.7878787878788,25,55.7878787878788,17.6060606060606,36.5454545454545,7.39393939393939,19.2424242424242,16.3939393939394,24.3636363636364,14.1818181818182,24.0606060606061,14.5151515151515,11.7878787878788,5.09090909090909,5.66666666666667,17.5454545454545
1125,"Belmont","ovc","Ohio Valley Conference","rick_byrd",15,15,20,23,0,9,0,11,7,9,1,3,1,0.130434782608696,0.111111111111111,79.5,26.96875,53.84375,18.1875,31.5625,8.78125,22.28125,16.78125,22.875,8.15625,22.28125,15.3125,12.9375,6.625,2.34375,21.09375
1126,"Bethune-Cookman","meac","Mid-Eastern Athletic Conference","gravelle_craig",3,3,20,5,0,25,2,3,17,2,6,0,2,0,0.08,61.4333333333333,20.8666666666667,53.0666666666667,14.0666666666667,34.0666666666667,6.8,19,12.9,18.1,11.1,19.2333333333333,9.4,12.4,6.03333333333333,2.43333333333333,21.2666666666667
1127,"Binghamton","aec","America East Conference","tommy_dempsey",9,2,20,7,1,23,2,3,12,4,10,0,1,0,0.0434782608695652,61.3333333333333,19.7,51.8,13.6333333333333,32.8333333333333,6.06666666666667,18.9666666666667,15.8666666666667,22.9,10.4,21.9333333333333,9.4,14.2666666666667,6.13333333333333,2,19.8666666666667
1129,"Boise St","mwc","Mountain West Conference","leon_rice",4,4,20,19,1,13,2,10,7,5,4,4,2,0.210526315789474,0.153846153846154,75.03125,25.84375,57.09375,18.34375,36.5,7.5,20.59375,15.84375,20.9375,10.8125,22.90625,11.625,9.875,5.5625,2.03125,19.46875
1130,"Boston College","acc","Atlantic Coast Conference","steve_donahue",14,4,20,7,2,24,3,3,11,3,9,1,4,0.142857142857143,0.166666666666667,68.7096774193548,22.2258064516129,50.0322580645161,14.5161290322581,28.0967741935484,7.70967741935484,21.9354838709677,16.5483870967742,22.258064516129,8.25806451612903,21.0645161290323,12.2258064516129,11.0967741935484,4.41935483870968,2.67741935483871,19.1290322580645
1131,"Boston Univ","patriot","Patriot League","joe_jones",10,3,20,24,1,10,3,11,4,11,5,2,1,0.0833333333333333,0.1,71.4705882352941,25.6176470588235,56.5882352941176,17.6470588235294,34.5,7.97058823529412,22.0882352941176,12.2647058823529,17.0588235294118,9.64705882352941,23.7941176470588,13.9117647058824,11.8823529411765,7.08823529411765,1.82352941176471,16.9705882352941
1132,"Bowling Green","mac","Mid-American Conference","louis_orr",13,7,20,11,0,20,2,6,11,4,8,1,1,0.0909090909090909,0.05,61.4516129032258,22.6774193548387,53.9032258064516,19.0322580645161,41.0322580645161,3.64516129032258,12.8709677419355,12.4516129032258,19.5806451612903,10.6129032258065,24.4193548387097,11.5483870967742,14.8387096774194,7.2258064516129,5.41935483870968,17.8064516129032
