"TeamID","TeamName","ConfAbbrev","ConfFullName","CoachName","TotalCoachYears","CurrCoachYears","Seed","Wins","WinsOT","Losses","LossesOT","HomeWins","HomeLosses","AwayWins","AwayLosses","NeutralWins","NeutralLosses","NeutralWinsPct","NeutralLossesPct","AvgScore","AvgFGM","AvgFGA","AvgFGM2","AvgFGA2","AvgFGM3","AvgFGA3","AvgFTM","AvgFTA","AvgOR","AvgDR","AvgAst","AvgTO","AvgStl","AvgBlk","AvgPF"
1101,"Abilene Chr","southland","Southland Conference","joe_golding",4,4,20,9,2,16,1,5,11,4,5,0,0,0,0,67.88,24.44,53.32,17.36,34.24,7.08,19.08,11.92,18.56,7.56,22.88,13.6,14.48,7,2.76,22.16
1102,"Air Force","mwc","Mountain West Conference","dave_pilipovich",6,6,20,10,0,21,2,9,11,0,7,1,3,0.1,0.142857142857143,71.5483870967742,24.2258064516129,56.6129032258064,16.2903225806452,34.741935483871,7.93548387096774,21.8709677419355,15.1612903225806,21.1612903225806,9.45161290322581,25.258064516129,14.4838709677419,12.4838709677419,5.90322580645161,1.80645161290323,17.9032258064516
1103,"Akron","mac","Mid-American Conference","keith_dambrot",15,13,20,25,0,8,0,12,5,7,2,6,1,0.24,0.125,76.6666666666667,26.2727272727273,56.3030303030303,16.1818181818182,29,10.0909090909091,27.3030303030303,14.030303030303,20.6969696969697,9.81818181818182,24.5757575757576,14.5151515151515,11.6363636363636,5.42424242424242,3.12121212121212,18.3636363636364
1104,"Alabama","sec","Southeastern Conference","avery_johnson",2,2,20,19,1,14,0,10,6,5,5,4,3,0.210526315789474,0.214285714285714,68.6666666666667,23.7575757575758,56.0606060606061,17.1515151515152,35.2727272727273,6.60606060606061,20.7878787878788,14.5454545454545,22.3939393939394,12.3030303030303,26.8787878787879,11.4242424242424,13.8787878787879,6,4.21212121212121,19.7272727272727
1105,"Alabama A&M","swac","Southwest Athletic Conference","willie_hayes",6,6,20,2,0,27,1,1,18,1,9,0,0,0,0,61.8620689655172,21.7241379310345,53.9655172413793,17.4137931034483,38.2068965517241,4.31034482758621,15.7586206896552,14.1034482758621,21.1724137931034,10.3103448275862,21.8620689655172,11.3793103448276,13.2413793103448,3.55172413793103,1.79310344827586,18.1379310344828
1106,"Alabama St","swac","Southwest Athletic Conference","lewis_jackson",12,12,20,7,2,23,0,5,17,1,5,1,1,0.142857142857143,0.0434782608695652,65.5666666666667,23.1,59.3333333333333,16.7333333333333,37.7,6.36666666666667,21.6333333333333,13,20.5,13.9,24.5,9.46666666666667,15.5666666666667,4.86666666666667,3,20.4333333333333
1107,"Albany NY","aec","America East Conference","will_brown",16,16,20,20,0,13,0,10,8,9,4,1,1,0.05,0.0769230769230769,71.030303030303,25.6969696969697,54.969696969697,20.3030303030303,40.3333333333333,5.39393939393939,14.6363636363636,14.2424242424242,18.6666666666667,10.6363636363636,24.4545454545455,12.5757575757576,11.8787878787879,5.12121212121212,1.6969696969697,17.8484848484848
1108,"Alcorn St","swac","Southwest Athletic Conference","montez_robinson",2,2,20,15,0,14,1,8,11,6,2,1,1,0.0666666666666667,0.0714285714285714,67.6551724137931,24.3448275862069,57.6206896551724,17.7931034482759,37.1379310344828,6.55172413793103,20.4827586206897,12.4137931034483,18.8965517241379,11.7931034482759,25.8965517241379,12.4137931034483,14.0689655172414,6.31034482758621,3.27586206896552,19.2413793103448
1110,"American Univ","patriot","Patriot League","mike_brennan",4,4,20,8,1,22,0,4,11,4,11,0,0,0,0,61.5,23.0666666666667,51.4,17.4666666666667,33.7666666666667,5.6,17.6333333333333,9.76666666666667,15.8,6.8,22.1333333333333,11.3,13.2,6.96666666666667,2.43333333333333,18.3
1111,"Appalachian St","sun_belt","Sun Belt Conference","jim_fox",3,3,20,7,1,21,0,6,14,1,6,0,1,0,0.0476190476190476,70.4642857142857,23.8928571428571,58.8214285714286,15.9285714285714,34.4285714285714,7.96428571428571,24.3928571428571,14.7142857142857,21.7857142857143,11.2142857142857,25.3928571428571,12.75,13.9285714285714,5.03571428571429,2.78571428571429,21.8571428571429
1112,"Arizona","pac_twelve","Pacific-12 Conference","sean_miller",13,8,2,30,0,4,0,15,1,9,1,6,2,0.2,0.5,76.2647058823529,26.2058823529412,55.0882352941176,19.4705882352941,38.1470588235294,6.73529411764706,16.9411764705882,17.1176470588235,22.5882352941176,10.2941176470588,26.4705882352941,13.7941176470588,11.4411764705882,5.5,3.23529411764706,16.9705882352941
1113,"Arizona St","pac_twelve","Pacific-12 Conference","bobby_hurley",4,2,20,15,1,18,0,9,6,4,7,2,5,0.133333333333333,0.277777777777778,78.5757575757576,26.9090909090909,62.030303030303,16.969696969697,34.8787878787879,9.93939393939394,27.1515151515152,14.8181818181818,19.7878787878788,9.21212121212121,23.4242424242424,13.030303030303,10.4242424242424,5.87878787878788,3.21212121212121,16.9090909090909
1114,"Ark Little Rock","sun_belt","Sun Belt Conference","wes_flanigan",1,1,20,13,2,17,0,7,9,4,6,2,2,0.153846153846154,0.117647058823529,66.3666666666667,23.6,54.4333333333333,17.4,36.1,6.2,18.3333333333333,12.9666666666667,17.6,9.5,23.1666666666667,11.4,12.9,5.73333333333333,3.63333333333333,18.2333333333333
1115,"Ark Pine Bluff","swac","Southwest Athletic Conference","george_ivory",9,9,20,6,1,24,0,5,19,1,5,0,0,0,0,60.6666666666667,21.3666666666667,53.5666666666667,14.8333333333333,34.6,6.53333333333333,18.9666666666667,11.4,17.5666666666667,10.4666666666667,20.6,10.0333333333333,17.9333333333333,8.5,2.7,22.4666666666667
1116,"Arkansas","sec","Southeastern Conference","mike_anderson",15,6,8,25,0,9,0,15,5,6,3,4,1,0.16,0.111111111111111,79.7941176470588,27.7352941176471,60.1764705882353,21.2058823529412,42.2352941176471,6.52941176470588,17.9411764705882,17.7941176470588,23.3529411764706,11.3235294117647,24.9411764705882,14.0882352941176,11.7352941176471,7.52941176470588,4.73529411764706,20.5882352941176
