"TeamID","TeamName","ConfAbbrev","ConfFullName","CoachName","TotalCoachYears","CurrCoachYears","Seed","Wins","WinsOT","Losses","LossesOT","HomeWins","HomeLosses","AwayWins","AwayLosses","NeutralWins","NeutralLosses","NeutralWinsPct","NeutralLossesPct","AvgScore","AvgFGM","AvgFGA","AvgFGM2","AvgFGA2","AvgFGM3","AvgFGA3","AvgFTM","AvgFTA","AvgOR","AvgDR","AvgAst","AvgTO","AvgStl","AvgBlk","AvgPF"
1102,"Air Force","mwc","Mountain West Conference","jeff_reynolds",3,3,20,8,0,21,0,6,10,0,9,2,2,0.25,0.0952380952380952,55.6206896551724,20,45.5862068965517,14.3793103448276,27.4827586206897,5.62068965517241,18.1034482758621,10,15.6896551724138,6.75862068965517,19.8620689655172,12.2758620689655,12.7931034482759,4.82758620689655,1.51724137931034,17.551724137931
1103,"Akron","mac","Mid-American Conference","keith_dambrot",8,6,20,23,3,10,1,12,4,7,4,4,2,0.173913043478261,0.2,71.030303030303,25.0909090909091,57.6363636363636,18.4848484848485,38.1212121212121,6.60606060606061,19.5151515151515,14.2424242424242,21.3939393939394,13.4545454545455,22.6969696969697,13.5151515151515,13.6666666666667,6.24242424242424,3.18181818181818,19.8787878787879
1104,"Alabama","sec","Southeastern Conference","anthony_grant",4,1,20,17,0,15,0,11,6,3,6,3,3,0.176470588235294,0.2,68.5,24.71875,56.0625,19.25,40.4375,5.46875,15.625,13.59375,19.21875,12.0625,23.125,13.40625,12.8125,7.78125,3.96875,18.21875
1105,"Alabama A&M","swac","Southwest Athletic Conference","vann_pettaway",11,11,20,8,0,15,1,5,9,3,4,0,2,0,0.133333333333333,63.8260869565217,21.1739130434783,57.1739130434783,17.3478260869565,43.6086956521739,3.82608695652174,13.5652173913043,17.6521739130435,27.5217391304348,13.9565217391304,21.6086956521739,9.69565217391304,15.9130434782609,9.39130434782609,5.21739130434783,20.6521739130435
1106,"Alabama St","swac","Southwest Athletic Conference","lewis_jackson",5,5,20,13,1,15,0,6,11,6,3,1,1,0.0769230769230769,0.0666666666666667,64.0357142857143,21.2142857142857,53.5,15.2857142857143,34.4285714285714,5.92857142857143,19.0714285714286,15.6785714285714,24.25,13.3571428571429,22.3214285714286,12.6428571428571,16.2142857142857,7.46428571428571,4.17857142857143,20.8214285714286
1107,"Albany NY","aec","America East Conference","will_brown",9,9,20,7,0,25,2,4,15,3,9,0,1,0,0.04,62.71875,22.1875,54.25,16.125,35.96875,6.0625,18.28125,12.28125,17.03125,12.46875,23.65625,11.875,16.15625,5.84375,3.03125,18.8125
1108,"Alcorn St","swac","Southwest Athletic Conference","larry_smith",2,2,20,2,0,29,1,2,18,0,8,0,3,0,0.103448275862069,60.6451612903226,21,55.3870967741936,16.6451612903226,41.2903225806452,4.35483870967742,14.0967741935484,14.2903225806452,23.3870967741935,11.4838709677419,22.8709677419355,8.67741935483871,20.7096774193548,6.90322580645161,3.16129032258065,21.6129032258065
1110,"American Univ","patriot","Patriot League","jeff_a_jones",18,10,20,11,1,20,2,7,12,4,8,0,0,0,0,62.6129032258064,21.9677419354839,51.7096774193548,16.0322580645161,34.4838709677419,5.93548387096774,17.2258064516129,12.741935483871,18.4193548387097,9.80645161290323,25.5806451612903,14.4193548387097,14.7741935483871,3.51612903225806,2.61290322580645,19.0322580645161
1111,"Appalachian St","southern","Southern Conference","buzz_peterson",12,5,20,20,1,11,1,11,8,7,2,2,1,0.1,0.0909090909090909,73.258064516129,24.8387096774194,52.4516129032258,17.7096774193548,34.4193548387097,7.12903225806452,18.0322580645161,16.4516129032258,22,10.7741935483871,27.1612903225806,11.1935483870968,15.0322580645161,5.38709677419355,2.90322580645161,17.741935483871
1112,"Arizona","pac_ten","Pacific-10 Conference","sean_miller",6,1,20,16,3,15,1,11,7,4,5,1,3,0.0625,0.2,71.9032258064516,24.0322580645161,54.2258064516129,17.7741935483871,36.741935483871,6.25806451612903,17.4838709677419,17.5806451612903,24,9.74193548387097,24.5161290322581,12.3870967741935,14.0645161290323,6,2.51612903225806,19.1935483870968
